source	t0	t1	t2	t3	t4	t5
833	0.0460237918	0.1296716189	0.1293528542	0.3257742848	0.2092042954	0.1321414248
834	0.7646231913	0.1799446005	0.1768517365	0.3390126541	0.1914432012	0.2279851237
835	0.1225059442	0.0796955331	0.1863627446	0.1545474479	0.2047054205	0.2028809531
836	0.1167850177	0.175993046	0.2815675755	0.3402134409	0.3383728946	0.4300780619
837	3.1858329936	1.7396027899	1.0019502112	1.3127697122	1.4936159003	1.2227140186
838	0.9983777393	0.5780104808	0.2931746487	0.3799205154	0.3770167254	0.3377903096
839	0.3851454211	0.0453907701	0.1546813667	0.3216259498	0.3035420674	0.4381326599
840	0.1003631618	0.1613377594	0.0622354916	0.2145718292	0.1862028223	0.1178082942
841	0.1216026995	0.0250343272	0.0132842366	0.0337587759	0.0602213353	0.0345019671
842	0.1320325237	0.064664613	0.0897209188	0.2348427806	0.2624555853	0.2535884503
843	0.0733685727	0.0718114248	0.0256490527	0.0521304446	0.0474043497	0.0420937819
847	0.4880170686	0.0868989042	0.1994123869	0.3508158244	0.2577699503	0.2832838443
860	0.0443180125	0.0121688382	0.0301044704	0.0837639246	0.1100367615	0.1111450249
861	0.1176291023	0.1224338344	0.0510054236	0.0784879545	0.1337528119	0.1674279743
864	3.7599759279	6.4957218838	3.595138634	4.1917382944	4.0064014972	4.1906392256
865	0.5840777527	1.9807849499	0.6811411814	0.5861867664	0.7929572312	0.8595418086
866	0.0111404667	0.0090349795	0.0299110982	0.0206935867	0.030482651	0.0495990708
867	0.2686284935	0.0681016251	0.1281421956	0.1319212983	0.1458602709	0.1716198065
868	0.0983422547	0.5800024959	0.0713599839	0.1377968376	0.1000788128	0.1025802862
871	0.0576980732	0.0813016471	0.2623527705	0.2597161819	0.330226675	0.2995704252
873	0.135873531	0.4824484545	0.6435126591	0.768662761	0.7845656208	0.9431573242
874	0.0403812386	0.0044639224	0.0777415936	0.2673889814	0.320362039	0.3156189159
883	0.0964576011	0.0063052006	0.0435133895	0.0717045284	0.0985093635	0.1031857915
889	0.0025337614	0.0013279897	0.0016017154	0.0014468193	0.0014136634	0.0011271979
891	0.0169026831	0.053413609	0.1159182664	0.9140240708	0.7925029356	0.9784151647
892	0.1253830677	0.3736836538	0.3937324663	0.2976833442	0.2034820151	0.1973571303
894	0.8824927327	5.9225009561	4.417227106	1.9052405742	3.1523372604	2.7167754273
896	2.990420927	1.3358665228	4.7538104468	2.4018921349	1.9378776807	2.1614531877
898	0.289593731	0.2082962688	1.8048443955	1.5817075584	1.3625687072	1.7769227905
900	0.2298982171	0.0568259704	0.0970235077	0.151563133	0.2611090249	0.1812069368
901	0.0041179039	0.0019305957	0.0016850216	0.0144063758	0.0319085281	0.0183384074
902	0.504101065	0.8469220988	1.0185587116	1.2199608735	1.1033466886	1.2682264362
904	0.0253627029	0.0337171696	0.0116501709	0.0244902846	0.0218732403	0.0263186555
905	0.0382488343	0.0708114865	0.0280405247	0.0183691772	0.023988887	0.0218163576
908	1.5871353908	5.3598240081	7.56823518	3.2270093986	1.9948358209	3.0056240638
914	0.6703547605	1.6494542981	0.8079872257	0.6223992247	0.4605375292	0.3663488966
915	11.160018845	18.8958423708	9.8575354124	6.2479533734	7.0471011414	6.5945854004
916	2.5297238278	0.9426068518	0.8052884505	0.562006428	0.6801508249	0.6896930308
917	8.2464816648	4.9150549997	3.6752336801	3.2716149534	3.1864652914	4.0371780646
919	4.9627402332	1.6878948891	0.6191533654	1.3120445168	1.6785966326	1.3865536705
920	6.2818519182	1.8222488214	2.0228100374	3.3460171486	4.112434608	5.0129540259
923	8.6379142277	6.7664635714	7.2704174434	3.593777019	3.9117229235	4.2872543462
924	1.7349664302	2.1961630898	1.3902440316	1.252927563	1.0902862031	0.8068478408
925	0.0244053109	0.0349123389	0.0229378032	0.0217300309	0.0241136258	0.030124623
926	0.0113209484	0.0397170332	0.0131369943	0.0346254164	0.0283808271	0.0451677695
928	0.0078979292	0.0030609491	0.011218853	0.1315809558	0.1665866541	0.2302581573
929	0.0458867849	0.0153937906	0.0323386422	0.0126037277	0.0196741365	0.0362258124
939	4.8383272841	1.1149362855	2.6734227059	2.0550979815	2.6201718186	1.9272061136
940	0.3582906185	0.4323808223	0.6675100678	0.609330616	0.493994477	0.3532637392
942	0.0438489141	0.0937612556	0.0258389952	0.256764852	1.1266176656	0.1504197535
943	0.0301822531	0.0684271558	0.216004248	0.3697864743	1.6285791993	2.1240267864
949	0.1036016288	0.5701272607	0.7433298049	0.7187067421	0.8609001439	0.876224472
951	3.5547499311	0.4581866604	0.6056806455	0.8002596136	1.0398900109	0.7270103877
952	0.0607351201	0.2828425845	0.1751645755	1.1080094193	1.2356762249	0.4519237003
954	0.0095217126	0.0445698828	0.0117810597	0.0164377847	0.0205753281	0.027257953
955	0.9374266754	0.2547687858	0.3497996159	0.3305216701	0.4155116128	0.384326601
958	0.0165664155	0.0059504199	0.0150923498	0.0088937309	0.0057227788	0.0022675379
959	1.9798834633	21.6424261567	4.2076177278	2.5076719112	2.1109405079	2.4713651472
960	9.1817332878	12.0817002224	3.1346968372	1.5986522557	1.7186180897	1.4164897022
961	1.3330649741	4.8576553448	1.2511206778	1.6760011787	1.5459584956	1.603899088
962	5.116814921	1.8659160126	1.697047803	1.4650792011	1.1844826768	0.7808394017
963	3.4610928904	2.7534757768	1.5946087413	1.4147008303	2.0234924734	1.7254996248
965	0.0056653757	0.0132009902	0.0205184622	0.0826148056	0.1075751519	0.129976385
966	0.0034627352	0.0065700504	0.0013841644	0.0011478872	0.0011607103	0.0011635818
967	1.1256722865	2.0156744733	2.8330718854	2.7117753665	2.8643100408	3.6020933884
969	1.9759787108	11.3245737912	1.3676696734	0.9622951485	0.7870570885	0.4117260862
972	0.0798285095	0.0407857676	0.0775846838	0.0829245667	0.0758130248	0.132890557
973	0.8947894425	0.4088688204	0.3452548186	0.5527691617	0.4954462686	0.571357067
974	0.0862570767	0.0044741701	0.0955292461	0.0827363899	0.0692233919	0.0862227996
975	2.1150495245	3.2070517134	2.1091938079	2.1350576974	2.5153192951	2.5000687382
976	5.4260899694	3.4227832228	1.3096786074	2.2670613932	2.0751133296	1.7446485121
977	0.618975894	0.3570629897	0.5567859257	1.560205541	2.5873486783	1.8384571222
984	1.3283084792	1.1424646603	0.8512452951	0.7297718563	0.4581559358	0.6051262195
987	0.1562613016	0.0664747507	0.305228137	0.2537790443	0.2936144375	0.3075672437
988	0.0247036286	0.0304192906	0.0277549164	0.0312081568	0.0303316021	0.0263239564
989	0.6585483565	0.6352574772	0.453827605	0.5156487133	0.44102518	0.3945123533
994	2.323001131	0.1579308155	0.3035138181	0.5154099232	0.4984272388	0.5876746927
996	0.0905762152	0.0609226752	0.0710052423	0.14373924	0.1097127209	0.120872574
997	0.2996368802	0.2857623074	0.4050913817	0.4075346328	0.4342762491	0.4634290814
998	0.4566898771	0.5146391104	0.3464616317	0.3524176173	0.3200956877	0.3453329445
1018	0.8344455937	0.3805532854	0.276609056	0.3759487882	0.3348204866	0.3000741477
1019	0.5349275594	3.2199852443	5.0567600828	2.8324747071	2.3714743635	2.8180444891
1020	0.2817149687	0.1463123125	0.485343802	0.438313451	0.3399071045	0.4550034279
1021	0.8442130827	1.5395667752	1.4642766964	1.0820083832	1.0780759435	1.2061589788
1022	0.412181451	0.7330131614	1.1095094061	1.5229304088	1.1501891258	1.1007688129
1024	0.0405348574	0.0584969974	0.0633136869	0.0601256689	0.0498146889	0.057342516
1025	0.3869854563	0.3642338435	0.304787479	0.3431932254	0.2586939821	0.3950865441
1026	0.0024966201	0.0398482856	0.0143715298	0.0201471303	0.0364033648	0.026172997
1027	2.3530145689	0.2379487454	0.1342007871	0.3522420264	0.3935737368	0.2475868281
1028	0.1178214981	0.0210649082	0.0043094254	0.0384570616	0.0495288721	0.0264494162
1029	0.0131537993	0.0100622503	0.0143134466	0.023228804	0.0402568093	0.0803742927
1031	0.0226038393	0.0046230128	0.0287720408	0.0850164952	0.1078672518	0.0932842639
1032	2.9121708509	2.1268012806	0.6618445293	3.3004555495	3.408542893	1.703780791
1033	0.002972678	0.0018453456	0.1359732708	0.6483918018	0.5443273347	0.5549705272
1039	0.5398373825	0.2755506034	0.2093547034	0.1720102632	0.1141186439	0.1395389012
1043	24.5422380491	7.4019157355	6.0630171639	13.708977489	13.0719857682	14.8443117247
1050	0.0017842459	0.0056966567	0.0031686227	0.0015512267	0.0015251977	0.0012925407
1051	1.7077003846	0.4506093889	0.3786796079	1.7827737101	1.7760241736	0.9416842654
1053	0.1193835661	0.0099464824	0.0181585596	0.0188715606	0.0060666587	0.0050228422
1054	0.3380864851	0.9248855684	0.5774008116	0.6723661828	0.8061262305	0.4905781035
1059	0.2754225986	0.2649075449	0.2874094966	0.1418036973	0.127702324	0.207146528
1060	1.3361662494	0.2823449007	0.2371389489	0.3122551107	0.3523454564	0.2876771071
1063	0.016990059	0.0073349076	0.0239226533	0.3605456745	0.3588794985	0.4745319093
1069	0.098235467	0.09667405	0.1537026919	0.1093429633	0.0975521787	0.1420216559
1070	0.1100024086	0.0854273942	0.4904982064	0.4395584313	0.5156657764	0.4731286234
1072	4.458923296	3.4268815959	4.2410859259	4.3667520791	3.8554908514	5.998928776
1073	0.0046686736	0.0117610708	0.0074251771	0.0035647008	0.0050937364	0.006515239
1075	0.0966628189	0.0410517054	0.0749396672	0.0457076855	0.065911262	0.0800017722
1089	0.0024862476	0.0015839689	0.0057309432	0.0011763611	0.0039219984	0.0088348703
1102	0.1759515407	0.045721826	0.0130862461	0.0161721142	0.0452019611	0.0446521391
1104	0.0247006265	0.1872405419	0.353778335	0.2008060111	0.1395422965	0.2485007312
1105	0.3537780991	0.6437200958	0.3523265344	0.2367094164	0.2136528147	0.2436818181
1106	0.0837370095	0.0290736342	0.0243453814	0.038252548	0.0346474455	0.0239843918
1107	4.6863599576	2.2709062973	1.2223009491	1.0672171524	1.3467566264	1.218305548
1108	0.7548378732	1.5750712272	0.9848207477	0.9050916824	0.6965599929	0.8886794349
1111	0.001944451	0.0027109047	0.8444309178	0.724879901	0.527948633	0.5485110989
1112	0.3673061816	0.2271590812	0.1819108575	0.2194227146	0.2148661171	0.2099373167
1113	0.0017036388	0.0011811413	0.0011019423	0.0011020781	0.0011122305	0.0014196341
1117	0.0683810702	0.0033748198	0.0013506445	0.0792853311	0.029649316	0.0164386666
1119	0.0502427201	0.2723275156	0.2070402753	0.0830499577	0.0979621869	0.110335311
1120	1.0400253467	0.2728337309	0.1983273465	0.2437396478	0.224722674	0.2698577205
1121	0.0314824796	0.0304991735	0.0367889124	0.02768153	0.0235103499	0.0218757671
1122	0.0802659812	0.1952618378	0.2509277079	0.0772777336	0.0827202837	0.0800000782
1123	0.0044483052	0.0244709003	0.0073530082	0.0116943616	0.0044333385	0.0169707875
1130	0.0461695379	0.2381537807	0.0568949108	0.0781161336	0.0771319238	0.1011052317
1139	0.0016423948	0.0019234712	0.0014495268	0.0017070704	0.0037450768	0.0019620447
1141	0.0013288645	0.0016147961	0.001184242	0.0013357765	0.0013698255	0.0014397496
1145	0.0225006086	0.0083012328	0.0217355969	0.0062587924	0.0178472589	0.0199774608
1147	0.3099547516	1.2152960855	1.1642180414	0.5319471562	0.3667076975	0.555387091
1152	0.0012917547	0.0012398741	0.0050061673	0.012868704	0.0435648624	0.0381525292
1153	0.4267817442	0.4527012844	0.2678667108	0.2138738279	0.237791672	0.2543302356
1154	0.4405575043	4.7468721996	2.4890335956	2.0966553139	4.3297905936	3.5987829775
1155	2.2757159959	1.4938906355	2.0631339727	1.9224080362	1.613501798	1.9394464618
1161	0.0199448136	0.0272460978	0.0613108239	0.058983016	0.0411655977	0.0418216347
1163	0.0825518007	0.1260120613	1.0477001409	2.1937765306	2.304916451	2.1408630892
1173	4.7450593206	3.6439009993	5.6325480347	5.0865543838	4.3790248528	5.1166325369
1175	5.5178806737	4.9875642047	7.0336239436	7.2324763551	6.8513887301	8.132194298
1176	0.3121744214	0.4172812955	0.5409237498	1.1075164438	2.0182171812	1.032594147
1181	0.0167788391	0.0064106712	0.0150818598	0.0071002234	0.0097257488	0.0139665507
1182	0.0216698784	0.0182980533	0.0514870263	0.0677438496	0.0569034662	0.0615029145
1185	0.024635802	0.0431683212	0.0101192095	0.0189372277	0.0222370061	0.023313278
1186	0.1184836935	0.1449096549	0.1454884364	0.0588915945	0.0392371595	0.0539217307
1192	1.2116430607	1.5606446838	3.2619748683	5.2179465747	5.9537576082	5.4189180021
1195	0.794075426	0.3155296237	0.1358734566	0.2270640476	0.2237446941	0.1316991565
1196	0.1580452552	0.1342646841	0.1272193286	0.1031159193	0.1259533993	0.1316175728
1198	0.6437418226	0.4818048798	0.2864201665	0.5375442926	0.8738496964	0.8479684063
1200	1.3670058544	0.4849905227	0.3628654616	0.504567158	0.6250351281	0.5696074569
1201	0.3159362022	0.1524176341	0.1382388663	0.1648314866	0.1230092577	0.1409754098
1203	0.0685652121	0.0661545568	0.0672221425	0.033639841	0.0445691654	0.0258534146
1207	2.2088212937	2.815629804	3.2582247372	3.4354238994	3.7268345898	3.233767289
1208	0.0283391721	0.0285270224	0.0271314583	0.0293703669	0.0310889887	0.0346403105
1209	0.1699048784	0.1958971734	0.197247451	0.1030283985	0.0931878702	0.1099014207
1211	1.115823084	1.9880313276	2.8966596517	2.2939055447	1.9955800149	2.6510296498
1212	0.0134110448	0.1000269759	0.1156939993	0.0395273096	0.0223864258	0.0396583685
1213	0.0011376244	0.0010498383	0.0009990501	0.001015735	0.0010906181	0.0010594319
1234	0.0333613741	0.0507121693	0.0314679479	0.0160374164	0.0126469787	0.014785243
1236	18.4098861599	5.9791618269	5.3257673156	12.5974039162	12.0508365341	10.3378828322
1244	0.0264522767	0.0082197216	0.0099301492	0.0092988892	0.00737154	0.0044999278
1263	2.1447525933	5.9521448537	3.4978065373	1.0375910511	0.9613099762	0.9669962822
1265	2.5179565736	0.0972881571	0.3605745948	0.6158379952	0.8049609717	1.0684313485
1267	0.3711190934	0.3131022935	0.2207355214	0.1793479232	0.1623668136	0.2060058133
1284	0.0474712006	0.0304067599	0.0398347123	0.0451553365	0.0620742055	0.074493672
1291	0.278003552	0.1180018811	0.0973203667	0.0924271566	0.0564315424	0.0239759772
1293	0.0012164689	0.0013499309	0.0022559958	0.0065538483	0.0094658996	0.0133634369
1294	0.0257424635	0.0329995388	0.0222839321	0.0193363792	0.0313497038	0.0184609183
1298	0.0502751871	0.0308809385	0.008703055	0.0716874302	0.106366201	0.1009469261
1302	0.0697019875	0.0270827348	0.0214333783	0.0189699725	0.0325033268	0.0162366694
1312	0.2567712776	0.1744069654	0.4483584846	0.6099504239	0.5697203376	0.5328081728
1314	0.0844048549	0.1654774298	0.1076786753	0.0806457096	0.1205060401	0.0917758241
1315	0.5074764187	1.0169675453	1.0947359843	1.4268010981	1.527057661	1.1313088927
1316	0.2766298778	0.2760871036	0.0477146285	0.1727355294	0.1853932619	0.0842142418
1317	0.0042841424	0.0080106335	0.0453562646	0.0504182882	0.0551270437	0.0571980762
1318	0.024566472	0.3134339808	0.094305578	0.0387083621	0.0370675368	0.0607021461
1325	0.1153544172	0.0952596335	0.0525465816	0.0765012526	0.0418702927	0.0195435536
1326	0.0045192415	0.2561762613	0.0198435878	0.086769179	0.043723167	0.0350069848
1327	8.3163006556	5.0841319581	4.4244429091	4.6536642682	4.0005862221	3.5209666295
1329	2.5409786043	1.4703038343	2.9233729885	3.712588089	3.5742728033	3.1545049139
1337	7.9446923149	14.0355841608	18.3345054833	16.858111498	13.0077561838	18.7626228214
1339	0.0372846083	0.0152333488	0.0027902867	0.0384357586	0.0324779659	0.0463774199
1340	5.5259355357	3.9095180936	5.944266334	5.4344125143	5.1921329187	5.4108227507
1345	5.8096093136	4.12585285	4.9861446506	6.0189471079	5.4883338147	5.9978833263
1347	7.072793403	9.783110845	11.8291697685	9.6687124696	10.3906546178	11.8483086451
1349	1.6201192689	2.5418767909	3.1917506367	3.0882129964	2.4126374033	3.1769981359
1350	12.2661941907	10.7311600919	11.7644420102	11.2519295376	10.6977849006	10.7019402549
1351	6.0898105593	5.3092445371	10.1902711669	15.5234889365	14.846186591	18.4236471552
1352	0.0630735987	0.055844877	0.0881848574	0.0556256277	0.0556613785	0.0789330474
1353	0.1322718231	0.0652947341	0.1079464357	0.1002166447	0.0846402136	0.0785432845
1355	0.0094939546	0.0026725575	0.0232071897	0.0199997562	0.0242475017	0.026123114
1362	0.0335679314	0.1267595524	0.0443757712	0.0337720417	0.0270276797	0.0275347539
1365	0.0045705406	0.0016342063	0.001791724	0.0015609972	0.0020584847	0.0013756623
1366	0.0224085208	0.0150298023	0.0541714245	0.0174874798	0.0331422114	0.031785943
1371	0.1611806131	0.2858360561	1.1018524063	0.8206486002	1.2097453041	1.0539341218
1374	0.0541158307	0.0188172965	0.0141745854	0.0996326606	0.0889158552	0.153526281
1375	0.3843902691	0.1138190878	0.1001146767	0.1288018361	0.1384112651	0.114735573
1376	0.1413908366	0.0651902533	0.2609447099	0.2820301651	0.2656744186	0.3357454282
1380	0.0084260389	0.0015608641	0.0021718114	0.0013788023	0.0015939572	0.0020092458
1381	0.0113808978	0.009927921	0.0084399681	0.0198519156	0.0360470541	0.010751612
1385	0.150573759	0.1589200434	0.1021905704	0.0905586637	0.0874617591	0.1249252176
1386	0.0719541644	0.0605581593	0.0435695685	0.0748940577	0.0623318924	0.0583207449
1387	0.3032991094	0.1805617236	0.0506398641	0.0408645748	0.0385375868	0.0519862995
1388	0.0387707729	0.0150604628	0.0169562305	0.0265402829	0.0328500496	0.0647906234
1389	0.1427813914	0.0755307104	0.0721305233	0.0463703727	0.0526649138	0.0593760382
1390	0.0125811752	0.5319835806	0.1764052605	0.2367578279	0.1559773043	0.1480650974
1394	0.0394955974	0.0419010052	0.0063071111	0.0168151523	0.0102787524	0.0109339329
1396	6.4979375838	4.4469214252	1.0709734819	6.3743900944	12.0095124453	11.2231090502
1398	0.0260824847	0.0345118768	0.0370202427	0.0189041482	0.0160384934	0.0244770255
1399	0.040645362	0.0722123218	0.096207849	0.0649504007	0.115066082	0.1040367323
1407	0.0332296523	0.166537055	0.0765370337	0.0517261426	0.0395455267	0.050311822
1408	0.5716564391	0.527696426	0.1939354071	0.1374599788	0.188420062	0.2078327195
1415	0.0486407353	0.064103242	0.0660811536	0.2189722318	0.2225270975	0.1176323838
1416	2.7012964581	1.5777326169	0.6519195797	0.8772594452	1.0690024975	0.7714604402
1417	0.0023892681	0.003247907	0.0016393234	0.0012215728	0.0017279738	0.0012758479
1427	0.0937864194	0.0329461338	0.0141611754	0.0139371784	0.0175871867	0.0175610195
1429	0.0333094741	0.0082740509	0.0407900561	0.0699495182	0.0784993997	0.0909185889
1431	2.5081697882	4.4477244276	4.9419115691	3.5675947961	2.57987684	3.5851487378
1432	0.0846663941	0.0570885768	0.0983897427	0.1146510118	0.0836200033	0.1006692317
1434	0.4893080478	1.6071339673	2.5349401623	1.7170507641	1.331815672	1.6057321879
1442	0.0309824102	0.0217107327	0.016936207	0.0247685621	0.0198262151	0.0157009789
1445	0.9538104222	0.6483547171	1.2754651536	0.8748977181	0.6622533317	0.7612462904
1452	0.0675151978	0.0953355165	0.0827596105	0.0597538559	0.0726525063	0.0594566074
1453	0.2325123604	0.743709396	0.4212737472	0.5454878731	0.5195527967	0.4518241731
1454	0.6202025557	0.7228825105	0.488438332	0.6031584699	0.8778418412	0.9340551708
1455	0.9549726691	0.6765445925	0.3230436851	0.3718233823	0.3871697047	0.5146048209
1456	0.0649415118	0.1045979132	0.1182150544	0.0979188345	0.0733616044	0.0721347219
1457	0.0304427837	0.1692563592	0.1552153603	0.1109215679	0.0929109756	0.0972770707
1459	0.1221798531	0.1431096218	0.168391435	0.2034106352	0.1279319759	0.128510459
1460	2.5714051744	3.2568514459	6.1037252725	5.3676354163	5.2453811428	5.2223136237
1465	0.0151012466	0.0115873224	0.020253821	0.0179773461	0.0203965212	0.0236068405
1476	2.4602728327	1.5236855196	2.1685966912	3.3833867681	3.8087667111	4.7130545007
